Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX10278946	SRR13899316	2021-04-22 17:10:40	2021-03-09 00:23:38	41629989	12488996700	41629989	300	5107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR13899316/SRR13899316.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP309842	PRJNA707587	3.0	707587	SRS8411016	SAMN18214262	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5145089							no					GEO	SRA1204247		public	1E6C7525127585414968659100C868B9	32381675C7D3BDDECFBE343E38AE960E		
SRX11028925	SRR14690790	2021-06-01 22:27:46	2021-05-30 15:56:08	32411087	6482217400	32411087	200	2262		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690790/SRR14690790.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100790	SAMN19459498	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348323							no					GEO	SRA1238658		public	FEEE6BC6930092143B43823CB820EC79	0B1DA0ACB1E46813DE33AD33B3E03538		
SRX11028926	SRR14690791	2021-06-01 22:27:46	2021-05-30 16:03:54	39493585	7898717000	39493585	200	2725		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690791/SRR14690791.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100789	SAMN19459497	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348324							no					GEO	SRA1238658		public	A294D31AE566BC94AE5FC4FF9DF64669	464E33E996B39B0AC9761F916F386738		
SRX11028927	SRR14690792	2021-06-01 22:27:46	2021-05-30 16:05:25	41223968	8244793600	41223968	200	2839		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690792/SRR14690792.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100788	SAMN19459496	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348325							no					GEO	SRA1238658		public	9F790D427B77F416C5248E92556C3854	4CD5CBF5AAF93B13B2671C978EE6B693		
SRX11028928	SRR14690793	2021-06-01 22:27:46	2021-05-30 15:48:02	11010007	2202001400	11010007	200	1425		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690793/SRR14690793.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100787	SAMN19459495	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348326							no					GEO	SRA1238658		public	DC8FA262F88DB2856F807B3A83E519FB	86E8C3D6074858A8A899D15C5236F975		
SRX11028929	SRR14690794	2021-06-01 22:27:46	2021-05-30 15:48:21	9444957	1888991400	9444957	200	1226		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690794/SRR14690794.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100791	SAMN19459494	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348327							no					GEO	SRA1238658		public	89BD58AD5968A7A3F7F4F54C797EFB83	59E471B8AE9637AFCBE4225FE33F183C		
SRX11028930	SRR14690795	2021-06-01 22:27:46	2021-05-30 15:49:21	10913108	2182621600	10913108	200	1412		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690795/SRR14690795.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100792	SAMN19459493	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348328							no					GEO	SRA1238658		public	7E98BBF3FF2288D349EA54BFE2823C13	569066F0D1ACECAF5293FE3C7BB63DC9		
SRX11028931	SRR14690796	2021-06-01 22:27:46	2021-05-30 15:47:29	6162960	1232592000	6162960	200	805		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690796/SRR14690796.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100793	SAMN19459492	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348329							no					GEO	SRA1238658		public	F8FCF48989ABAE7847EE5737263E4FAB	8B8D595A4E36C425F701B51D174A7393		
SRX11028932	SRR14690797	2021-06-01 22:27:46	2021-05-30 15:47:23	6264333	1252866600	6264333	200	796		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690797/SRR14690797.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100794	SAMN19459491	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348330							no					GEO	SRA1238658		public	5481217873BAEB9B5AF0133C0833B917	AFC6881D025E125DEFF256C9381C13A0		
SRX11028933	SRR14690798	2021-06-01 22:27:46	2021-05-30 15:47:39	7128660	1425732000	7128660	200	907		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690798/SRR14690798.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100795	SAMN19459490	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348331							no					GEO	SRA1238658		public	BD3C0F224D57C13B096F04DD87E2520A	32086A945A3FA571CCBA292D7954BC5D		
SRX11028934	SRR14690799	2021-06-01 22:27:46	2021-05-30 15:58:54	32392282	6478456400	32392282	200	2308		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690799/SRR14690799.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100796	SAMN19459489	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348332							no					GEO	SRA1238658		public	FB27EA3D8599C4C729CCEF63AF3A44C6	58B9C90D0390987455EE28F0052BBDB3		
SRX11028935	SRR14690800	2021-06-01 22:27:46	2021-05-30 16:00:19	36506281	7301256200	36506281	200	2561		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690800/SRR14690800.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100797	SAMN19459488	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348333							no					GEO	SRA1238658		public	57E2E4327CDA54756954D62420B01718	516AFBBC7477EF71B948CFBD3346777C		
SRX11028936	SRR14690801	2021-06-01 22:27:46	2021-05-30 16:09:21	33908612	6781722400	33908612	200	2394		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690801/SRR14690801.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100798	SAMN19459487	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348334							no					GEO	SRA1238658		public	C49FB7020EFD58925F38088BFEE58287	D4FD29397B016BC91181ECBA1F362F4A		
SRX11028937	SRR14690802	2021-06-01 22:27:46	2021-05-30 15:47:46	8750499	1750099800	8750499	200	1127		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690802/SRR14690802.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100799	SAMN19459486	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348335							no					GEO	SRA1238658		public	B1FE6E3FD96B2F8209D75668D436F1FA	906B1769E2F7853D0423938534AE7A43		
SRX11028938	SRR14690803	2021-06-01 22:27:46	2021-05-30 15:47:58	8969937	1793987400	8969937	200	1158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690803/SRR14690803.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100800	SAMN19459485	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348336							no					GEO	SRA1238658		public	DACA5EB4D793600D5D841FACD2324CD7	A890DE0514F43D8C6C31638CBDB57D76		
SRX11028939	SRR14690804	2021-06-01 22:27:46	2021-05-30 15:47:22	7923727	1584745400	7923727	200	1027		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690804/SRR14690804.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100801	SAMN19459484	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348337							no					GEO	SRA1238658		public	35A7640E2B2A1DEDE40B577BB480E7BA	12A63EA28737120E80B7992672C2334E		
SRX11028940	SRR14690805	2021-06-01 22:27:46	2021-05-30 15:47:06	8241118	1648223600	8241118	200	1045		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690805/SRR14690805.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100802	SAMN19459483	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348338							no					GEO	SRA1238658		public	7BA0D03470F23D13CD2CCEBC31FE724A	2F5C6B2E94B5B42E2938A02EBF93873E		
SRX11028941	SRR14690806	2021-06-01 22:27:46	2021-05-30 15:48:22	9452157	1890431400	9452157	200	1255		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690806/SRR14690806.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100803	SAMN19459503	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348339							no					GEO	SRA1238658		public	64DB4BA2F2DAC63BB669390CF090316C	C74425227838E00AFE791274FBC22FF3		
SRX11028942	SRR14690807	2021-06-01 22:27:46	2021-05-30 15:46:36	6796652	1359330400	6796652	200	874		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690807/SRR14690807.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100804	SAMN19459502	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348340							no					GEO	SRA1238658		public	9A118D46BD4895482C6025FE93D7509C	143421EB61BFA97205308695C2165D75		
SRX11028943	SRR14690808	2021-06-01 22:27:46	2021-05-30 15:46:07	2548810	387419120	2548810	152	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690808/SRR14690808.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100805	SAMN19459501	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348341							no					GEO	SRA1238658		public	317259C9C0DB036AFC27D35FA3E7D41B	8ED628DA7B867F9F7810A3086FE958D6		
SRX11028944	SRR14690809	2021-06-01 22:27:46	2021-05-30 15:46:00	2213249	336413848	2213249	152	152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690809/SRR14690809.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100806	SAMN19459500	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348342							no					GEO	SRA1238658		public	7B1C9AD9718971EAA5EEDCFF9E826FD0	231754B4679E18D5E56F118D70991FA3		
SRX11028945	SRR14690810	2021-06-01 22:27:46	2021-05-30 15:46:08	2058505	312892760	2058505	152	141		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR14690810/SRR14690810.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP321939	PRJNA733783	3.0	733783	SRS9100807	SAMN19459499	simple	83332	Mycobacterium tuberculosis H37Rv	GSM5348343							no					GEO	SRA1238658		public	D8BC6C0B40E6208E47CDF978CBCCAF38	059D01FC701FDC38FBD9476ED8040C4A		
SRX727243	SRR1605909	2015-07-22 17:09:18	2015-12-30 08:00:02	11132052	1202261616	11132052	108	719		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR1605909/SRR1605909.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina Genome Analyzer IIx	SRP048720	PRJNA263293	2.0	263293	SRS717745	SAMN03098258	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520433							no					GEO	SRA188971		public	A134F6546A0E5D40D66A952571DD6D99	3330D2A688AE06285509E1E04A775115		
SRX727244	SRR1605910	2015-07-22 17:09:18	2015-12-30 06:48:43	15721444	1697915952	15721444	108	1000		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR1605910/SRR1605910.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina Genome Analyzer IIx	SRP048720	PRJNA263293	2.0	263293	SRS717746	SAMN03098259	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520434							no					GEO	SRA188971		public	A12CB4250725A1A5168759FE1BC7233D	25666046B1562F112B71343C812E4FF4		
SRX727245	SRR1605911	2015-07-22 17:09:18	2015-12-30 06:51:18	13435846	1451071368	13435846	108	838		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR1605911/SRR1605911.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina Genome Analyzer IIx	SRP048720	PRJNA263293	2.0	263293	SRS717747	SAMN03098260	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520435							no					GEO	SRA188971		public	DC0FC080F116AE9A406B8BF2C94DB1DF	546EF42C0E348904E41559943A887AA2		
SRX727246	SRR1605912	2015-07-22 17:09:18	2015-12-30 06:59:04	11205418	1210185144	11205418	108	720		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR1605912/SRR1605912.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina Genome Analyzer IIx	SRP048720	PRJNA263293	2.0	263293	SRS717748	SAMN03098261	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520436							no					GEO	SRA188971		public	DE41AD21278D4AC16F8CDB6B47587467	9836C5ACA65E6D03F4D2B3CE98EE0BD6		
SRX727247	SRR1605913	2015-07-22 17:09:18	2015-12-30 06:50:15	13108707	1415740356	13108707	108	821		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR1605913/SRR1605913.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina Genome Analyzer IIx	SRP048720	PRJNA263293	2.0	263293	SRS717749	SAMN03098262	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520437							no					GEO	SRA188971		public	76E22637C65B8822A7DF3758B3299CD3	C36E09004B7D9E562A325A49A436CA05		
SRX727248	SRR1605914	2015-07-22 17:09:18	2015-12-30 06:54:13	12965740	1400299920	12965740	108	807		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR1605914/SRR1605914.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina Genome Analyzer IIx	SRP048720	PRJNA263293	2.0	263293	SRS717750	SAMN03098263	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520438							no					GEO	SRA188971		public	24B10C4DE1CCA9849C9AFD494CE3FFF2	D8A776D494854716D68B8467DB3BA3AE		
SRX727249	SRR1605915	2015-05-11 09:52:05	2014-10-08 14:41:14	2058210	391815161	2058210	190	211		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1605915/SRR1605915.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP048720	PRJNA263293	2.0	263293	SRS717752	SAMN03098264	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520439							no					GEO	SRA188971		public	83FB40FA63E4531E2C3E39F9220F134D	4CE0D95DD4E84BD861C711A6A4AACB6D		
SRX727250	SRR1605916	2015-05-11 09:52:05	2014-10-08 14:41:13	1763003	335629109	1763003	190	180		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1605916/SRR1605916.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP048720	PRJNA263293	2.0	263293	SRS717751	SAMN03098265	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520440							no					GEO	SRA188971		public	ED0A6DC9E6B298CA2432D79BE528876C	E09A0E6733A7E290E88C6D8F15FC968F		
SRX727251	SRR1605917	2015-05-11 09:52:05	2014-10-08 14:42:25	2636731	501952066	2636731	190	276		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1605917/SRR1605917.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina MiSeq	SRP048720	PRJNA263293	2.0	263293	SRS717753	SAMN03098266	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1520441							no					GEO	SRA188971		public	B6E2DCF8A4BAADBEA10E5862B3E8F585	747655555972147545862557181D5DD6		
SRX893995	SRR1822433	2015-06-01 16:34:11	2015-03-02 11:15:39	18798208	1428663808	0	76	809		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822433/SRR1822433.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS860048	SAMN03381178	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621954							no					GEO	SRA245096		public	E6E3FA9EC05084BC82EE10F762475743	87FD9BBDDC8B9194B8E42BC585F0193A		
SRX893996	SRR1822434	2015-06-01 16:34:11	2015-03-02 11:18:03	17736079	1084069356	0	61	642		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR1822434/SRR1822434.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS861483	SAMN03381392	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621955							no					GEO	SRA245096		public	25AD3837D98B45A0ED16FD8B16F9FCFF	3C3B3FF7B23897BF6CC2B329C269AD41		
SRX893997	SRR1822435	2015-06-01 16:34:11	2015-03-02 11:10:23	11046464	774145078	0	70	516		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822435/SRR1822435.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS861481	SAMN03381394	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621956							no					GEO	SRA245096		public	D9A10DF1E5398510C340220865ED1D4B	57FB733A2FDF1C5BD41D8E15027C916C		
SRX893998	SRR1822436	2015-06-01 16:34:11	2015-03-02 11:10:36	32835978	2528370306	0	77	1698		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822436/SRR1822436.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS860047	SAMN03381181	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621957							no					GEO	SRA245096		public	7FDBFCB075DD65AD2E996BA5DFC78A63	C9E27477F37670662702E5F10321C699		
SRX893999	SRR1822437	2015-06-01 16:34:11	2015-03-02 11:30:50	35748103	2752603931	0	77	1825		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1822437/SRR1822437.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS860046	SAMN03381177	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621958							no					GEO	SRA245096		public	ADF1B61DCA6282413B7060FC92F45DF4	BDF7B0D6339A00D4E16D1E837E1F3DED		
SRX894000	SRR1822438	2015-06-01 16:34:11	2015-03-02 11:08:53	17146830	1320305910	0	77	888		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR1822438/SRR1822438.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS860045	SAMN03381179	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621959							no					GEO	SRA245096		public	0E5120EEF32EC865FF243B3A91158CB3	8B53870A8038C7294F97B06AD639D927		
SRX894001	SRR1822439	2015-06-01 16:34:11	2015-03-02 11:10:15	27913346	2121414296	0	76	1152		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822439/SRR1822439.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS861482	SAMN03381395	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621960							no					GEO	SRA245096		public	3B867B3EB172E58981306C9C0389E721	711064A0357A4DB7B975750F971037B2		
SRX894002	SRR1822440	2015-06-01 16:34:11	2015-03-02 11:08:55	7352103	442271781	0	60	260		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR1822440/SRR1822440.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS860044	SAMN03381182	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621961							no					GEO	SRA245096		public	29EF2D5FBE04A23291B5F1A379ACBD93	70366EAF8576F71B177EACFA11A84376		
SRX894003	SRR1822441	2015-06-01 16:34:11	2015-03-02 11:11:42	13973841	827163738	0	59	559		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822441/SRR1822441.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS861480	SAMN03381396	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621962							no					GEO	SRA245096		public	FEAC5449D5F741638CF32B81A0845F17	6FA5E71767AC168DDEA85C39E87D583F		
SRX894004	SRR1822442	2015-06-01 16:34:11	2015-03-02 11:10:46	36123285	2781492945	0	77	1834		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822442/SRR1822442.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS861478	SAMN03381397	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621963							no					GEO	SRA245096		public	9111114D9387DD11BA0A12338FBDBA90	5F1B7DBAD0BCF39037689DBFB90ADA40		
SRX894005	SRR1822443	2015-06-01 16:34:11	2015-03-02 11:10:04	31730572	2443254044	0	77	1626		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822443/SRR1822443.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS860043	SAMN03381194	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621964							no					GEO	SRA245096		public	00B88C86E3BE3AB48AD6644224BC5E0A	ABA61E3C14AA7AF543FAB38E7F4138B5		
SRX894006	SRR1822444	2015-06-01 16:34:11	2015-03-02 11:10:22	33306003	2564562231	0	77	1704		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1822444/SRR1822444.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP055706	PRJNA276810	2.0	276810	SRS861479	SAMN03381393	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1621965							no					GEO	SRA245096		public	639DE51CA853EC883495D52DEDD0B549	2AEB528448DD75B4D92C1C97F1BBB6A7		
SRX958306	SRR1917694	2016-03-30 17:08:06	2015-03-18 15:39:18	9795380	489769000	9795380	50	321		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1917694/SRR1917694.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP056290	PRJNA278760		278760	SRS875612	SAMN03430966	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1636527							no					GEO	SRA247151		public	B0B0E71AED5D6E15A0B77E25B8DF8865	F5616C37735656E6BD0E018596C9926B		
SRX958307	SRR1917695	2016-03-30 17:08:06	2015-03-18 16:10:02	4641430	232071500	4641430	50	152		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1917695/SRR1917695.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP056290	PRJNA278760		278760	SRS875646	SAMN03431000	simple	83332	Mycobacterium tuberculosis H37Rv	GSM1636528							no					GEO	SRA247151		public	B9C997BB430BE691A5F67D365077DCC0	1DB82F4C9874F04D35FE8AF0983B4346		
